id,latitude,longitude,name,cuisine,operator,street,city,postcode,housenumber,website,phone,email,type
FnD_id_3400385705,46.073704,11.4437007,,,,,,,,,,,cafe
FnD_id_3405393607,46.0892255,11.0663618,SkylineBar,,,Via di Coltura,,38123,9/a,https://www.facebook.com/pages/Skyline-Bar/237214363021805,+39 349 1445152,,cafe
FnD_id_3430680534,46.2421998,11.5039658,Rifugio Paion del Cermis,,2250,,,,,,,,restaurant
FnD_id_3439191624,46.427403,11.1583444,Orso Grigio,regional,,Via Regole,Ronzone,38010,10,https://www.orsogrigio.it/,+39 0463 880625,,restaurant:regional
FnD_id_3440511808,45.849272,10.5800366,Dolce&Peccato,,,Piazza Europa,,,1,,,,bar
FnD_id_3440512941,45.8443278,10.5835913,,,,,,,,,,,bar
FnD_id_3455355837,46.4002575,11.6711459,Bar da Molin,,,,,,,,,,bar
FnD_id_3457477484,46.4731949,11.8680019,Viel dal Pan,regional,,,Canazei,,,https://www.dolomitiportavescovo.it/en/food/restaurant-viel-dal-pan/,+39 0436 79472,,restaurant:regional
FnD_id_3461721719,46.0648781,11.1233874,Loacker Café Trento,,,Piazza di Fiera,Trento,38122,13,https://www.loacker.it/it/loacker-cafe-trento,+39 0461 1975898,,cafe
FnD_id_3475056739,46.0205691,11.1270403,Galloway,italian,Geal srl,Via Lidorno,Trento,38123,3,http://www.gallowaytrento.it/,+39 0461 944344,info@gallowaytrento.it,restaurant:italian
FnD_id_3488750202,46.0445702,11.1208798,Contro Break,coffee_shop;italian,,Via Fersina,Trento,38123,21,https://controbreak.it/,+39 046 1525 950,info@controbreak.it,restaurant:coffee_shop;italian
FnD_id_3541310500,46.0406463,11.4641756,Bar Molinari's,,,,,,,,,,bar
FnD_id_3556927851,45.8846266,10.8400589,Caffé Cittá,,,Piazza Tre Novembre,Riva del Garda,,33,,+39 0464 552191,,cafe
FnD_id_3575479541,46.05123,11.4637303,Amodomio,,Pavesi Monica,Via Giuseppe Gozzer,Borgo Valsugana,38051,9b,,+39 0461 757333,,cafe
FnD_id_3580612001,45.884776,10.8406478,Nuovo 900,,,,,,,,,,restaurant
FnD_id_3590582368,45.8017413,10.535334,,,,,,,,,,,cafe
FnD_id_3602704493,45.9723033,11.6829421,Kiss Bar,sandwich,Comin Marica s.a.s.,Località Pianello,Grigno,38055,37,,,,cafe:sandwich
FnD_id_3607707620,46.0531114,11.457961,Ristorante San Giorgio,regional;seafood,Guidi Eric,Via Fratelli,Borgo Valsugana,38051,6,http://www.ristorante-san-giorgio.it/,+39 0461 753693,info@ristorante-san-giorgio.it,restaurant:regional;seafood
FnD_id_3625778965,46.1674768,10.7083345,Chalet da Gino,,,,,,,http://www.chaletdagino.com/,+39 0465 503032,info@chaletdagino.com,restaurant
FnD_id_3629224175,45.8249203,10.5317305,Pizzeria,,,,,,,,,,restaurant
FnD_id_3659274572,45.94078,11.2505319,Osteria Via dell'uncino,,,,,,,,,,restaurant
FnD_id_3669208161,46.3761563,11.660856,Ramon,,,Piaz de Ramon,,,57,,+39 0462 090164,,bar
FnD_id_3669977950,46.3199909,11.0945305,,,,,,,,,,,bar
FnD_id_3674364980,46.0343174,11.3945248,Bar Vecchia Torre,,Papi Armando & C. s.n.c.,Via Nazionale,Roncegno Terme,38050,15,,,,bar
FnD_id_3674418127,46.4202833,11.6733784,Rezia,,,,,,,,,,restaurant
FnD_id_3675860689,46.3350956,11.0629677,Kiosko,,,,,,,,,,fast_food
FnD_id_3686167484,46.0636376,11.5239348,Bar Incontri,,,Via Roma,Castel Ivano,38059,27,,,,cafe
FnD_id_3693890436,46.0827684,11.1207559,Sukiyo,japanese,,Via del Brennero,Trento,38121,190,https://www.sukiyosushi.com/,+39 0461 1823961,,restaurant:japanese
FnD_id_3697409370,46.0659877,11.1207905,Bottega della Piada,,,Via Giovanni Prati,Trento,38122,42,,,,fast_food
FnD_id_3699126148,46.0983251,11.0200438,Bar Devil,,,Via Villa Bassa,,,13c,,,,bar
FnD_id_3699585392,45.8878133,11.0447676,Drago d'Oro,chinese,,Piazza Malfatti,Rovereto,38068,12,,+39 0464 436612,,restaurant:chinese
FnD_id_3709298228,46.0360004,10.726373,Caffè al Corso,,,,,,,,,,bar
FnD_id_3714819729,46.1180697,11.0971911,New Young,chinese,,Via Linz,Trento,38121,11,http://www.newyoung.it/,+39 0461 993470,yongtingwel@gmail.com,restaurant:chinese
FnD_id_3718861628,46.071251,11.4921408,Le Rose - Ristorante Bed & Breakfast,italian,Capra Giovanni,Via Diciotto Settembre,Carzano,38050,35,http://le-rose.it/contatti,+39 347 829 4212,,restaurant:italian
FnD_id_3720658311,45.7353958,10.9396883,Pdp,,,Piazza Roma,Avio,38063,1,,,,bar
FnD_id_3730996108,46.039492,11.3000494,Aurora al l'isteiat,regional,,Località Compet,Vignola-Falesina,38057,28,,,,restaurant:regional
FnD_id_3734579885,46.0438957,11.2788817,Stube Valzurg,,,,,,,,,,restaurant
FnD_id_3737813836,46.0601322,11.1149422,Old Wild West,american,Compagnia Generale Ristorazione S.p.a.,Piazza Delle Donne Lavoratrici,Trento,38122,15,http://www.oldwildwest.com/,,,restaurant:american
FnD_id_3741391076,46.295029,10.7647844,Agritur Malga Bassa,regional,,,Pellizzano,38020,,,,,restaurant:regional
FnD_id_3752066674,46.0028797,11.3690372,Dall'Ersilia,regional,,,Borgo Valsugana,38051,44a,,+39 0461 761092,,restaurant:regional
FnD_id_3753296635,46.1789039,11.0695364,Piccola Stube - Ristorante Pizzeria,regional;pizza,,Via Damiano Chiesa,Fai della Paganella,,6,,+39 0461 583540,,restaurant:regional;pizza
FnD_id_3755956939,46.0890341,11.1208851,Sopra la Panca,,,Via dei Solteri,Trento,38121,16a,,+39 0461 420112,,restaurant
FnD_id_3755958317,45.9842775,11.2384385,Ristorante bar Campregheri,regional,,,Centa San Nicolò,38040,,,,,restaurant:regional
FnD_id_3779740709,46.0881953,11.0654843,Stube del Galletto,,,Strada di Cadine,Cadine,38123,13,http://www.lastubedelgalletto.com/,+39 0461 1740474,info@lastubedelgalletto.com,restaurant
FnD_id_3785863119,46.3766039,11.6590301,,,,,,,,,,,bar
FnD_id_3785872417,46.3756495,11.6579203,Taverna del Garber Ristorante Pizzeria,italian,,Via Loewy,Moena,38035,22,,+39 0462 573218,,restaurant:italian
FnD_id_3786688685,46.3770366,11.65966,Bar Mancin,,,,,,,,,,bar
FnD_id_3787700764,46.3762151,11.6619454,Lo Sfizio Caffè Pizzeria Bar,italian,,Strada De Fachin,Moena,38035,32,,+39 0462 574757,,restaurant:italian
FnD_id_3802448596,46.0429825,10.7682521,Ristorante Pizzeria Albergo Dolomiti,,,,Saone,38070,,,,,restaurant
FnD_id_3803736242,46.0115326,11.1395582,Villa Bertagnolli,italian,,,,,,,,,restaurant:italian
FnD_id_3813875433,45.8959322,11.0405619,Punto Pizza,pizza,,,,,,,,,fast_food:pizza
FnD_id_3815830157,45.8949161,11.0380676,Ca dell'Ora,,,Via Montecorno,,,30,,+39 0464 434344,,cafe
FnD_id_3815857590,45.895549,11.0371343,Margherita,pizza,,Via Azzolini,Rovereto,38068,18,,,,restaurant:pizza
FnD_id_3833840613,46.0598499,11.1198522,Mister Pizza Caffè,,,Via Fratelli Perini,Trento,38122,6,,+39 0461 091605,,restaurant
FnD_id_3840753124,46.0533105,11.4580873,Bar Bianco,,,,,,,,,,cafe
FnD_id_3840753126,46.0542299,11.4586177,Caffè del Corso,,,Corso Ausugum,Borgo Valsugana,38051,62,,+39 0461 751214,,cafe
FnD_id_3849792216,46.0776269,11.1162394,Golden India,indian,,Via Felice e Gregorio Fontana,Trento,38122,1,,,,restaurant:indian
FnD_id_3852571332,46.0524172,11.4530471,,,,,,,,,,,cafe
FnD_id_3859910827,45.892026,11.0415191,Circolo operaio Paganini,,,Via san Giovanni Bosco,Rovereto,38068,5,,,,bar
FnD_id_3876011271,46.066878,11.5234713,Bar Nazionale,,,Via Ventiquattro Maggio,Castel Ivano,38059,2,,,,cafe
FnD_id_3885819452,46.066899,11.1259219,Italiana caffè,,Italiana caffè Smoviva S.r.l.,Via San Francesco d'Assisi,Trento,38122,8,,+39 0461 093140,,cafe
FnD_id_3887526674,46.089668,11.1826062,Bar Stella,,,,,,,,,,bar
FnD_id_3899564057,46.0860394,11.1180445,Burger King,burger,,Via del Brennero,Trento,38121,111,https://www.burgerking.it/ristoranti/trento-trento/,+39 0461 826790,,fast_food:burger
FnD_id_3907919130,46.1971425,11.2055669,Albergo Lago Santo,,,,,,,https://www.rifugiolagosanto.it/,+39 0461 528223,,restaurant
FnD_id_3909747543,46.0700744,11.5092648,Pub Freeway,,,,,,,,,,pub
FnD_id_3910683995,46.0668107,11.5219365,Ristorante Pizzeria Al Torchio,,,Via Marconi,Castel Ivano,38059,11,,+39 0461 762866,,restaurant
FnD_id_3914617137,46.0886449,11.1804721,Bar Posta,,,,,,,,,,bar
FnD_id_3922184631,46.1469764,10.9743769,Agriturismo Ai Castioni,"regional,_tipica",,Via Belvedere,Molveno,38018,50,https://www.agriturismomolveno.com/,+39 333 1000647,,"restaurant:regional,_tipica"
FnD_id_3922201250,46.1535033,11.0159703,Rifugio Dosson,,,,,,,,,,restaurant
FnD_id_3922205289,46.1424452,11.0369287,Rifugio La Roda,,,,,,,,,,restaurant
FnD_id_3922251347,46.1638058,11.0506327,Rifugio Meriz,,,,,,,,,,restaurant
FnD_id_3927432374,46.0150478,11.2865162,La Taverna,pizza;regional,,Viale belvedere,Levico Terme,38056,,,,,restaurant:pizza;regional
FnD_id_3932910252,46.051796,11.4565038,Osteria Al Borgo,regional,,Via Alessandro Spagolla,Borgo Valsugana,38051,7b,,+39 0461 751304,marchese.alborgo@libero.it,restaurant:regional
FnD_id_3932953475,46.0742195,11.1251086,Caffè del Corso,,,,,,,,,,cafe
FnD_id_3932953476,46.0714008,11.1248592,Caracolito,,,Via del Suffragio,Trento,38122,36,,+39 0461 230201,,bar
FnD_id_3934052373,46.0523596,11.4616978,Speedy Pizza,pizza,,,,,,,,,fast_food:pizza
FnD_id_3934055421,46.0525857,11.4631421,,,,,,,,,,,cafe
FnD_id_3951262745,46.0620521,11.2433074,Perchè Bar,,,Via Cesare Battisti Marcadel,Pergine Valsugana,38057,35,,,,cafe
FnD_id_3951262747,46.0609663,11.2418989,White Cafè,,,,,,,,,,bar
FnD_id_3951298199,46.0598757,11.2412664,Bar Bono,,,Via Tommaso Maier,Pergine Valsugana,38057,24,,,,cafe
FnD_id_3952806157,46.0603942,11.2408092,Al Volt,italian;pizza,,Piazza del Municipio,Pergine Valsugana,38057,10,,,,restaurant:italian;pizza
FnD_id_3980658683,46.1197556,11.2609673,Cane' in Fiore,pizza,,,,,,,,,restaurant:pizza
FnD_id_3996897857,46.1675851,11.0041486,Dolci Note,,,Via Trento,,,13/b,,+39 046 1585383,,bar
FnD_id_3999916780,46.0847412,11.1228357,Pizza All'Angolo,italian,,Via Guglielmo Marconi,Trento,38121,11,,,,fast_food:italian
FnD_id_4003293513,45.8945598,10.8489494,Pizzeria Fenice,pizza,,Viale Trento,Riva del Garda,38066,59g,http://www.pizzeriafenice.it/,+39 0464 552037,,restaurant:pizza
FnD_id_4005395601,45.8403927,10.6861084,Ristorante Da Richetto,,Carloni Nicola & C. S.n.c.,Strada per Tremalzo,,38067,13f,http://www.darichetto.wix.com/ristorantedarichetto,+39 0464 598131,da.richetto@gmail.com,restaurant
FnD_id_4005468650,45.8881376,10.7317127,Ristorante Pizzeria Pieve,pizza,Novali Anna Maria,Via Nuova,Ledro,38067,1,,+39 0464 591091,,restaurant:pizza
FnD_id_4005527164,45.8862165,11.0204311,Dolce Sacco,,,Via Zotti,Rovereto,38060,26,,+39 0464 437380,,bar
FnD_id_4005533476,45.8962745,11.0372968,Sunset,,,Via Parteli,Rovereto,38068,17c,,,,bar
FnD_id_4005597989,45.8849105,11.0181036,Caffè Sport,,,,,,,,,,bar
FnD_id_4013446318,45.8869115,11.0435634,Terrazza sul Leno,pizza,,,,,,,,,restaurant:pizza
FnD_id_4013904558,46.3549499,10.6626048,Pub 01,italian,,Via delle Acque Acidule,Peio Fonti,38024,10,,,,pub:italian
FnD_id_4013904561,46.354775,10.6625851,Magna Rimini,,,Via delle Acque Acidule,Peio Fonti,38024,16,,+39  335 650 7935,,restaurant
FnD_id_4013945729,45.898955,11.0371151,Bar Melody,,Murari Mauro Sas,Via Pasqui,Rovereto,38068,26,,+39 0464 462563,,bar
FnD_id_4015355005,46.0510451,11.4451844,,,,Viale Roma,Borgo Valsugana,38051,,,,,cafe
FnD_id_4016315290,45.8673667,11.0110253,Stone bar,,,,,,,,,,bar
FnD_id_4017508292,45.8458836,10.9795181,Coffee & More,,,Via della Cooperazione,Tierno,38065,12,,,,bar
FnD_id_4017508294,45.8501583,10.9803668,Terra Nera,curry,,,,,,,,,restaurant:curry
FnD_id_4018493313,45.7963243,11.0246946,Pizzeria Luisa,pizza,,Via Trento,Ala,38061,65,,+39 0464 696079,,restaurant:pizza
FnD_id_4020339038,46.3655663,11.0341191,Al Pagi RistoPub,pizza,,Piazza 1 Maggio,Cles,38023,4,,+39 09 366 760 6067,,fast_food:pizza
FnD_id_4020339039,46.3654754,11.0340726,La Casa di Marzapane,,,Piazza Primo Maggio,Cles,38023,1,,,,cafe
FnD_id_4020476145,45.8517656,10.9788945,La Torcia,,,,,,,,,,bar
FnD_id_4020650514,45.8967549,10.7171638,Risotteria Rustichel,,Mora Debora,Vicolo Pepe,Bezzecca,38067,3,http://www.risotteriarustichel.it/,+39 0464 591621,info@risotteriarustichel.it,restaurant
FnD_id_4023188014,45.8855348,11.0267775,Bar Ale,,,,,,,,,,bar
FnD_id_4028876649,45.9143936,11.0213146,,,,,,,,,,,bar
FnD_id_4043601648,46.0525343,11.4099671,,,,,,,,,,,cafe
FnD_id_4057342002,45.8156563,11.0786105,,,,,,,,,,,restaurant
FnD_id_4065650341,46.1133851,11.619594,,,,,,,,,,,restaurant
FnD_id_4067999324,45.8512388,10.9786235,,,,,,,,,,,bar
FnD_id_4074235413,46.0705691,11.4714544,Bar Baltyk,,,,,,,,,,bar
FnD_id_4080410277,46.070258,11.4776502,Debo,,,,,,,,,,cafe
FnD_id_4088908998,45.8881863,11.034117,Bar Milea,,,,,,,,,,bar
FnD_id_4088910131,45.8521696,10.9776721,Bar Sani,,,,,,,,,,bar
FnD_id_4097598013,46.1558283,10.7598573,Bocciodromo,,,Via allo stadio,,38086,25,,,,bar
FnD_id_4105924019,45.7569677,11.0012106,Le Bastie,,,,,,,,,,bar
FnD_id_4106086316,45.7568328,11.006691,Carnera,,,Piazza Alfonso Bonacquisto,Ala,38061,3,,,,restaurant
FnD_id_4106086318,45.7590195,11.0038158,Pasticceria Mignon,,,,,,,,,,cafe
FnD_id_4107990757,45.7621585,11.0045309,Bari Grilled Chicken,,,,,,,,,,fast_food
FnD_id_4121409515,46.1060455,11.106302,Caffè 72,,,Via Soprasasso,Gardolo,38121,72,,,,bar
FnD_id_4123997254,46.3156459,10.8019144,Alpino,,,,,,,,,,bar
FnD_id_4123999071,46.315884,10.8019788,al Sole,,,Via Quattro Novembre,Mezzana,,,,,,bar
FnD_id_4123999073,46.3159952,10.8019185,al Sole,pizza,,,,,,,,,restaurant:pizza
FnD_id_4127975942,46.0541241,11.4565866,Pizzeria Taverna Roma,regional;pizza,,Largo Carlo Dordi,Borgo Valsugana,38051,9,,+39 0461 757331,,restaurant:regional;pizza
FnD_id_4127976297,46.0538897,11.4576248,Caffè Italia,,,Corso Ausugum,Borgo Valsugana,38051,36,,+39 0461 751274,,cafe
FnD_id_4135182348,46.0556168,11.4635757,Ristorante Pizzeria Dolomiti,pizza;indian,,Via Tommaso Temanza,Borgo Valsugana,38051,11,,0461 082429,,restaurant:pizza;indian
FnD_id_4135182630,46.0507117,11.4571846,La Rustica,regional;pizza,,Via Francesco Naurizio,Borgo Valsugana,38051,19,http://www.ristorantepizzerialarustica.it/,+39 0461 752648,paolomonsorno@virgilio.it,restaurant:regional;pizza
FnD_id_4147661851,46.0650309,11.6334656,Pizzeria Crosara,pizza,,Piazza San Giorgio,Castello Tesino,38053,,,,,restaurant:pizza
FnD_id_4149562276,46.0555048,11.4703595,New vintage,,,Corso Vicenza,Borgo Valsugana,38051,35,,+39 0461 757122,vintagepizza@hotmail.com,fast_food
FnD_id_4149562277,46.0555085,11.4703321,,,,,,,,,,,cafe
FnD_id_4160534189,46.057438,11.1350392,Montecarlo Caffè,,,,,,,,,,cafe
FnD_id_4165217023,45.8867104,10.8420347,Panem,sandwich,,Viale Roma,Riva del Garda,38066,11,https://signorpanem.it/,+39 0464 088066,,restaurant:sandwich
FnD_id_4185694012,45.8687266,10.8776327,Sottovento,italian_pizza,,Via Segantini,,,41,,,,restaurant:italian_pizza
FnD_id_4185984948,46.0509082,11.4109013,Al Volto,regional,,Via Enrico Capraro,Roncegno Terme,38050,9,,,,restaurant:regional
FnD_id_4187766091,45.8801723,10.8749659,Madonna delle Vittorie,regional,,Via Linfano,,,81,https://www.madonnadellevittorie.it/,+39 0464 505542,,restaurant:regional
FnD_id_4195070620,46.0588838,11.1309965,Keecomm - The Social Stone,italian,,Via Gorizia,Trento,38122,18,www.thesocialstone.net,+39 0461 1975651,,bar:italian
FnD_id_4198929699,45.8693364,10.8766261,Centrale,,,Piazza Goethe,,38069,13,https://www.hotelcentraletorbole.it/ristorante/,,,restaurant
FnD_id_4199461005,46.4167146,11.2071045,Catinaccio,regional,,Mendola - Campi di Golf,Ruffrè-Mendola,38010,49,www.spaghettihausemendola.it,+39 348 8831198,,cafe:regional
FnD_id_4202821864,46.057535,11.5200275,Bar Nemo,,,,,,,,,,cafe
FnD_id_4202838207,46.0624944,11.5155949,Rosy's Pub,,Rosy's pub S.N.C. di Stenico Diego & C.,Via 15 Agosto,Scurelle,38050,4,,+39 0461 762370,,pub
FnD_id_4202838209,46.06252,11.5155508,,pizza,,,,,,,,,restaurant:pizza
FnD_id_4202862135,46.0648051,11.5066355,Chardonnay,pizza,Caon L. E Cerato L. S.N.C.,Via del Municipio vecchio,Scurelle,38050,2,,+39 0461 763886,,restaurant:pizza
FnD_id_4202862139,46.0653183,11.5059642,La Saporita,pizza,Ceka Valentina,Via Beniamino Donzelli,Scurelle,38050,10,,+39 0461 762307,,fast_food:pizza
FnD_id_4202862140,46.065078,11.5062589,Pub Celtic,,Baraonda S.R.L.S.,Piazza Maggiore,Scurelle,38050,3,,,,pub
FnD_id_4213004875,46.0865524,11.1185943,Tony's pub,,,Via del Brennero,Trento,38121,260l,,,,pub
FnD_id_4214487426,46.0559298,11.473996,Fiore di cardo,,,,,,,,,,restaurant
FnD_id_4214487823,46.055883,11.4738839,,,,,,,,,,,cafe
FnD_id_4215202557,46.0528746,11.454605,Birreria Absolut,,Birreria Absolut di Poddebniak Urszula Zofia e C. S.A.S.,Piazza Romani,Borgo Valsugana,38051,13,,+39 0461 754738,birreriaabsolut@gmail.com,pub
FnD_id_4215202559,46.0538183,11.4556096,Bar Cusso,,Borgogno Maria,Piazzale Dante Alighieri,Borgo Valsugana,38051,17,,+39 0461 751210,,cafe
FnD_id_4215202560,46.0532218,11.4557921,Bar Milano,,Valerio Adelino & C. SAS,Piazza Romani,Borgo Valsugana,38051,7,http://caffemilanoborgo.it/,+39 0461 752175,info@caffemilanoborgo.it,cafe
FnD_id_4215202561,46.0534784,11.4566397,Bar del Borgo,,,Piazza Alcide De Gasperi,Borgo Valsugana,38051,6,,+39 0461 751035,,cafe
FnD_id_4215202562,46.0540487,11.4564801,Caffè Roma,,,Largo Carlo Dordi,Borgo Valsugana,38051,5,,+39 0461 753375,,cafe
FnD_id_4215202567,46.0532688,11.4574694,Il ritrovo dei sapori,italian,,Piazza Martiri della Resistenza,Borgo Valsugana,38051,12,,+39 0461 757125,,cafe:italian
FnD_id_4215203887,46.0538657,11.4562154,Borgo Kebab,kebab,,Piazzale Dante Alighieri,Borgo Valsugana,38051,4,https://borgokebab.eatbu.com/,+39 366 216 7719,saleh.alhamid87@gmail.com,fast_food:kebab
FnD_id_4215203888,46.0528729,11.4582279,La Cantinota,,La Cantinota S.A.S. di Beltrame Manuela e C.,Via Fratelli,Borgo Valsugana,38051,15,,+39 0461 753225,,cafe
FnD_id_4215205792,46.0531864,11.4571202,Pizza al Taglio Titti,pizza,Pizza al Taglio Titti di Campestrin Dario & C. S.N.C.,Piazza Alcide De Gasperi,Borgo Valsugana,38051,16a,,+39 0461 754174,,fast_food:pizza
FnD_id_4215205797,46.0532599,11.457355,Bar Zita,,,Piazza Alcide De Gasperi,Borgo Valsugana,38051,15,,+39 340 717 7461,,cafe
FnD_id_4220261146,46.1173749,11.1035323,Tutti per Uno,,,Via Kufstein,Trento,38121,1,,,,bar
FnD_id_4225337689,46.0594309,11.5215984,Bar Villa,,,,,,,,,,cafe
FnD_id_4226761906,46.3413748,11.7904642,Malga Vallazza Agritur,regional,,Passo Valles,Tonadico,38054,,,,,restaurant:regional
FnD_id_4233651058,46.0353163,11.1265708,Self Isotta,italian,Risto3,Via dei Marinai d'Italia,Trento,38123,30,https://www.risto3.it/it/ristoranti/ristoranti-e-menu/via-dei-marinai-trento/,+39 0461 1734471,viadeimarinai@risto3.it,fast_food:italian
FnD_id_4233943737,46.1532353,11.7196066,Osteria da Chiara,,,,,,,,,,bar
FnD_id_4233956344,46.1418666,11.7159505,Vecchia Scuola,,,,,,,,,,restaurant
FnD_id_4234147906,46.3288004,11.0234208,Andiamo,pizza,,,,,,,,,restaurant:pizza
FnD_id_4251202604,46.3150042,11.0484007,Bar Jurka,,,,,,,,,,bar
FnD_id_4251202606,46.32638,11.0225613,El Baret,,,,,,,,,,bar
FnD_id_4262976128,46.1454728,11.7857491,Osteria Bar Masi,,,,,,,,,,bar
FnD_id_4264239318,46.0708668,11.1209203,Liber Café,,La Gnoccata di Spagna Enrico,Piazza Dante,Trento,38122,30,,,,bar
FnD_id_4265067225,46.2174477,11.1257522,Golosità,pizza;kebab,,Piazzale Leonardelli,Mezzocorona,,32,,,,fast_food:pizza;kebab
FnD_id_4286651810,46.0045133,11.2612059,Pata Pata,,,,,,,,,,restaurant
FnD_id_4294950102,46.0803354,11.5540306,Bar Rododendro,,,Piazza Maggiore,Bieno,38050,5,,,,cafe
FnD_id_4294950104,46.0801593,11.5528965,Trento,,,,,,,,,,cafe
FnD_id_4294950135,46.0804089,11.5543947,,,,,,,,,,,cafe
FnD_id_4300065797,46.0526963,11.5294787,Snoopy bar,,,,,,,,,,bar
FnD_id_4310581914,45.8854544,10.8432545,Bar Cafélac,,,,,,,,,,cafe
FnD_id_4313423619,45.8858153,10.8408856,Mon Amour,pizza,,,,38066,,,,,fast_food:pizza
FnD_id_4315381290,45.8858877,10.8393563,Lago d'oro,chinese,,Via Fiume,,38066,38,,,,restaurant:chinese
FnD_id_4315405789,45.8868132,10.8400032,Noi Due,kebab;pizza,,,,,,,,,fast_food:kebab;pizza
FnD_id_4315863098,46.3163649,10.7744696,Alla Veccia Macina,,,Località Claiano,Pellizzano,38020,13,http://www.vecchiamacinapellizzano.com/,+39 0463 751954,allavecchiamacina@gmail.com,restaurant
FnD_id_4318081292,46.1666949,10.7575356,Bar 'il Palazzetto',,,,,,,,,,bar
FnD_id_4318091389,46.1689598,10.7613392,Bar Sport,,,,,,,,,,bar
FnD_id_4318695290,46.4216236,11.6717039,Ristorante Pizzeria Daniel Zen,,,,,,,,,,restaurant
FnD_id_4319958798,46.2969092,11.0249007,La Pineta,,,,Flavon,38093,36,,,,bar
FnD_id_4320967592,46.1523883,11.0967641,,,,,,,,,,,bar
FnD_id_4326778689,46.3005136,11.0294101,Bar dal ri',,,,,,,,,,bar
FnD_id_4328283797,46.1584603,10.7657627,Bar pasticceria Carpe Diem,,,,,,,,,,cafe
FnD_id_4331363662,46.0171931,11.63573,Albergo Ristorante Conca d'Oro,regional,,Piazza Dante Alighieri,Grigno,38055,1,,+39 0461 765126,albergo.concadoro@alice.it,restaurant:regional
FnD_id_4332875765,45.8729954,10.7674062,,pizza,,Via San Giovanni Nepomuceno,Ledro,38067,17,,+39 0464 508000,,restaurant:pizza
FnD_id_4335101380,46.1100745,11.0380022,Bar Turista,,,,,,,,,,bar
FnD_id_4336800368,46.3155825,11.5972855,La Primoteca,,,,,,,,,,restaurant
FnD_id_4336804632,46.2630641,11.8009592,Pizzeria La Vecchia fornace,,,,,,,,,,restaurant
FnD_id_4340248023,46.0010464,11.2488043,Caffé Garden,,,,,,,,,,bar
FnD_id_4340288095,46.0022462,11.255349,Bar Al Pescatore,,,,,,,,,,bar
FnD_id_4340348765,46.1115246,11.0458218,Albergo ai Laghi,regional,,,,,,,,,restaurant:regional
FnD_id_4342336975,45.8175199,10.9551193,Caffè Commercio,,,,,,,,,,bar
FnD_id_4342858194,46.2599473,10.5848627,Cantuccio,sandwich,,Via Circonvallazione,,38029,6a,,+39 320 0581651,,cafe:sandwich
FnD_id_4343367818,46.0153191,11.6359083,Bar Alpino,,,,,,,,,,cafe
FnD_id_4343367819,46.0158895,11.6336943,Bar Italia,,,,,,,,,,cafe
FnD_id_4351587517,46.4542814,11.1083504,Restaurant,,,,,,,,,,bar
FnD_id_4354435737,46.4540431,11.1165554,Bar alla Villa,,,Via Forcola,Castelfondo,38020,10,,,,cafe
FnD_id_4356405321,46.3260541,10.8711687,Tropical,ice_cream,,,,,,,,,bar:ice_cream
FnD_id_4356470206,45.9307402,11.1093011,Forchetta e Rastrello,coffee;cake;ice_cream,Coop Solidarietà Soc.,Castel Beseno,Besenello,,6,https://forchettaerastrello.it/,+39 340 544 1606,,cafe:coffee;cake;ice_cream
FnD_id_4356605691,46.351222,10.9123086,Vecchia Canonica,pizza,,,,,,,,,restaurant:pizza
