,Municipality,ref: ISTAT,year,Waste type,Quantity,category
8938,22003.0,4022003,2017,Plastic (t),"133,782",5.0
8939,22235.0,4022235,2017,Plastic (t),"77,849",5.0
8940,,4022236,2017,Plastic (t),"111,363",5.0
8941,22237.0,4022237,2017,Plastic (t),"18,127",5.0
8942,22005.0,4022005,2017,Plastic (t),"173,697",5.0
8943,22006.0,4022006,2017,Plastic (t),"1.226,752",5.0
8944,22007.0,4022007,2017,Plastic (t),"167,492",5.0
8945,,4022009,2017,Plastic (t),"133,433",5.0
8946,22011.0,4022011,2017,Plastic (t),"36,856",5.0
8947,22013.0,4022013,2017,Plastic (t),"96,448",5.0
8948,22015.0,4022015,2017,Plastic (t),"20,536",5.0
8949,22017.0,4022017,2017,Plastic (t),"72,686",5.0
8950,22018.0,4022018,2017,Plastic (t),"20,802",5.0
8951,22021.0,4022021,2017,Plastic (t),"29,532",5.0
8952,22238.0,4022238,2017,Plastic (t),"82,557",5.0
8953,22239.0,4022239,2017,Plastic (t),"30,591",5.0
8954,22022.0,4022022,2017,Plastic (t),"322,071",5.0
8955,22025.0,4022025,2017,Plastic (t),"168,141",5.0
8956,22026.0,4022026,2017,Plastic (t),"7,371",5.0
8957,,4022027,2017,Plastic (t),"23,166",5.0
8958,22029.0,4022029,2017,Plastic (t),"43,766",5.0
8959,,4022030,2017,Plastic (t),"9,932",5.0
8960,22032.0,4022032,2017,Plastic (t),"55,134",5.0
8961,22033.0,4022033,2017,Plastic (t),"18,237",5.0
8962,22034.0,4022034,2017,Plastic (t),"109,817",5.0
8963,22035.0,4022035,2017,Plastic (t),"76,314",5.0
8964,22036.0,4022036,2017,Plastic (t),"122,634",5.0
8965,22037.0,4022037,2017,Plastic (t),"43,458",5.0
8966,22038.0,4022038,2017,Plastic (t),"115,994",5.0
8967,22039.0,4022039,2017,Plastic (t),"283,856",5.0
8968,22040.0,4022040,2017,Plastic (t),"41,293",5.0
8969,,4022041,2017,Plastic (t),"129,679",5.0
8970,22042.0,4022042,2017,Plastic (t),"85,127",5.0
8971,22043.0,4022043,2017,Plastic (t),"12,263",5.0
8972,22045.0,4022045,2017,Plastic (t),"9,953",5.0
8973,22240.0,4022240,2017,Plastic (t),"122,099",5.0
8974,,4022046,2017,Plastic (t),"19,551",5.0
8975,22048.0,4022048,2017,Plastic (t),"71,331",5.0
8976,22047.0,4022047,2017,Plastic (t),"173,536",5.0
8977,22049.0,4022049,2017,Plastic (t),"53,388",5.0
8978,22050.0,4022050,2017,Plastic (t),"369,124",5.0
8979,22051.0,4022051,2017,Plastic (t),"39,729",5.0
8980,22052.0,4022052,2017,Plastic (t),"29,089",5.0
8981,22053.0,4022053,2017,Plastic (t),"132,109",5.0
8982,22054.0,4022054,2017,Plastic (t),"4,081",5.0
8983,22241.0,4022241,2017,Plastic (t),"107,598",5.0
8984,22058.0,4022058,2017,Plastic (t),"31,597",5.0
8985,22059.0,4022059,2017,Plastic (t),"16,811",5.0
8986,22060.0,4022060,2017,Plastic (t),"8,880",5.0
8987,22061.0,4022061,2017,Plastic (t),"86,663",5.0
8988,22062.0,4022062,2017,Plastic (t),"200,012",5.0
8989,,4022063,2017,Plastic (t),"20,547",5.0
8990,22228.0,4022228,2017,Plastic (t),"155,894",5.0
8991,22064.0,4022064,2017,Plastic (t),"39,494",5.0
8992,,4022242,2017,Plastic (t),"42,945",5.0
8993,22068.0,4022068,2017,Plastic (t),"20,392",5.0
8994,,4022070,2017,Plastic (t),"52,714",5.0
8995,22071.0,4022071,2017,Plastic (t),"12,607",5.0
8996,22074.0,4022074,2017,Plastic (t),"36,969",5.0
8997,22233.0,4022233,2017,Plastic (t),"111,066",5.0
8998,22078.0,4022078,2017,Plastic (t),"38,164",5.0
8999,22079.0,4022079,2017,Plastic (t),"293,290",5.0
9000,,4022080,2017,Plastic (t),"29,749",5.0
9001,22081.0,4022081,2017,Plastic (t),"67,112",5.0
9002,,4022083,2017,Plastic (t),"48,294",5.0
9003,,4022085,2017,Plastic (t),"9,205",5.0
9004,22087.0,4022087,2017,Plastic (t),"157,480",5.0
9005,,4022088,2017,Plastic (t),"49,007",5.0
9006,22089.0,4022089,2017,Plastic (t),"29,155",5.0
9007,,4022090,2017,Plastic (t),"7,462",5.0
9008,22091.0,4022091,2017,Plastic (t),"19,011",5.0
9009,22092.0,4022092,2017,Plastic (t),"112,880",5.0
9010,22093.0,4022093,2017,Plastic (t),"47,805",5.0
9011,22095.0,4022095,2017,Plastic (t),"112,623",5.0
9012,22097.0,4022097,2017,Plastic (t),"65,486",5.0
9013,22098.0,4022098,2017,Plastic (t),"196,898",5.0
9014,22102.0,4022102,2017,Plastic (t),"74,087",5.0
9015,22103.0,4022103,2017,Plastic (t),"396,153",5.0
9016,22229.0,4022229,2017,Plastic (t),"396,644",5.0
9017,22104.0,4022104,2017,Plastic (t),"176,112",5.0
9018,22106.0,4022106,2017,Plastic (t),"24,219",5.0
9019,22108.0,4022108,2017,Plastic (t),"39,167",5.0
9020,,4022109,2017,Plastic (t),"11,657",5.0
9021,22243.0,4022243,2017,Plastic (t),"128,853",5.0
9022,,4022110,2017,Plastic (t),"55,087",5.0
9023,,4022111,2017,Plastic (t),"18,499",5.0
9024,22112.0,4022112,2017,Plastic (t),"5,670",5.0
9025,22113.0,4022113,2017,Plastic (t),"46,410",5.0
9026,22114.0,4022114,2017,Plastic (t),"59,378",5.0
9027,22115.0,4022115,2017,Plastic (t),"88,265",5.0
9028,22116.0,4022116,2017,Plastic (t),"244,418",5.0
9029,22117.0,4022117,2017,Plastic (t),"313,025",5.0
9030,22118.0,4022118,2017,Plastic (t),"284,609",5.0
9031,22120.0,4022120,2017,Plastic (t),"110,018",5.0
9032,22123.0,4022123,2017,Plastic (t),"363,942",5.0
9033,22124.0,4022124,2017,Plastic (t),"441,898",5.0
9034,,4022126,2017,Plastic (t),"61,302",5.0
9035,22127.0,4022127,2017,Plastic (t),"75,779",5.0
9036,22128.0,4022128,2017,Plastic (t),"48,979",5.0
9037,22129.0,4022129,2017,Plastic (t),"19,864",5.0
9038,22130.0,4022130,2017,Plastic (t),"32,740",5.0
9039,22131.0,4022131,2017,Plastic (t),"26,888",5.0
9040,,4022133,2017,Plastic (t),"3,448",5.0
9041,,4022134,2017,Plastic (t),"66,763",5.0
9042,22136.0,4022136,2017,Plastic (t),"57,429",5.0
9043,22137.0,4022137,2017,Plastic (t),"25,049",5.0
9044,22138.0,4022138,2017,Plastic (t),"17,702",5.0
9045,22139.0,4022139,2017,Plastic (t),"572,020",5.0
9046,,4022234,2017,Plastic (t),"60,531",5.0
9047,22142.0,4022142,2017,Plastic (t),"39,327",5.0
9048,22143.0,4022143,2017,Plastic (t),"331,085",5.0
9049,22144.0,4022144,2017,Plastic (t),"84,649",5.0
9050,,4022244,2017,Plastic (t),"77,336",5.0
9051,,4022145,2017,Plastic (t),"325,560",5.0
9052,22230.0,4022230,2017,Plastic (t),"213,078",5.0
9053,22147.0,4022147,2017,Plastic (t),"389,099",5.0
9054,,4022245,2017,Plastic (t),"663,592",5.0
9055,22150.0,4022150,2017,Plastic (t),"38,999",5.0
9056,,4022152,2017,Plastic (t),"36,286",5.0
9057,22153.0,4022153,2017,Plastic (t),"1.358,030",5.0
9058,,4022154,2017,Plastic (t),"17,958",5.0
9059,22155.0,4022155,2017,Plastic (t),"46,816",5.0
9060,22156.0,4022156,2017,Plastic (t),"87,747",5.0
9061,22157.0,4022157,2017,Plastic (t),"8,940",5.0
9062,22135.0,4022135,2017,Plastic (t),"36,821",5.0
9063,22159.0,4022159,2017,Plastic (t),"23,109",5.0
9064,,4022160,2017,Plastic (t),"71,424",5.0
9065,22161.0,4022161,2017,Plastic (t),"1.163,456",5.0
9066,,4022162,2017,Plastic (t),"17,502",5.0
9067,22163.0,4022163,2017,Plastic (t),"27,264",5.0
9068,22164.0,4022164,2017,Plastic (t),"13,862",5.0
9069,22165.0,4022165,2017,Plastic (t),"17,665",5.0
9070,22231.0,4022231,2017,Plastic (t),"81,251",5.0
9071,,4022167,2017,Plastic (t),"137,304",5.0
9072,,4022168,2017,Plastic (t),"20,738",5.0
9073,22169.0,4022169,2017,Plastic (t),"27,264",5.0
9074,22170.0,4022170,2017,Plastic (t),"28,744",5.0
9075,22171.0,4022171,2017,Plastic (t),"72,269",5.0
9076,22172.0,4022172,2017,Plastic (t),"69,928",5.0
9077,22246.0,4022246,2017,Plastic (t),"139,172",5.0
9078,22173.0,4022173,2017,Plastic (t),"13,518",5.0
9079,,4022176,2017,Plastic (t),"126,651",5.0
9080,22177.0,4022177,2017,Plastic (t),"39,167",5.0
9081,22179.0,4022179,2017,Plastic (t),"74,154",5.0
9082,22180.0,4022180,2017,Plastic (t),"60,203",5.0
9083,22181.0,4022181,2017,Plastic (t),"20,519",5.0
9084,22182.0,4022182,2017,Plastic (t),"62,284",5.0
9085,22183.0,4022183,2017,Plastic (t),"192,279",5.0
9086,22184.0,4022184,2017,Plastic (t),"35,284",5.0
9087,22188.0,4022188,2017,Plastic (t),"45,369",5.0
9088,22189.0,4022189,2017,Plastic (t),"12,201",5.0
9089,22190.0,4022190,2017,Plastic (t),"17,554",5.0
9090,22191.0,4022191,2017,Plastic (t),"148,176",5.0
9091,22193.0,4022193,2017,Plastic (t),"20,921",5.0
9092,22195.0,4022195,2017,Plastic (t),"13,961",5.0
9093,22196.0,4022196,2017,Plastic (t),"244,943",5.0
9094,22199.0,4022199,2017,Plastic (t),"150,633",5.0
9095,22200.0,4022200,2017,Plastic (t),"37,965",5.0
9096,22202.0,4022202,2017,Plastic (t),"14,387",5.0
9097,22203.0,4022203,2017,Plastic (t),"51,451",5.0
9098,22247.0,4022247,2017,Plastic (t),"90,836",5.0
9099,22205.0,4022205,2017,Plastic (t),"4.051,782",5.0
9100,22232.0,4022232,2017,Plastic (t),"52,414",5.0
9101,22209.0,4022209,2017,Plastic (t),"32,741",5.0
9102,22210.0,4022210,2017,Plastic (t),"41,534",5.0
9103,22248.0,4022248,2017,Plastic (t),"229,279",5.0
9104,,4022211,2017,Plastic (t),"73,727",5.0
9105,22213.0,4022213,2017,Plastic (t),"78,472",5.0
9106,,4022216,2017,Plastic (t),"5,423",5.0
9107,,4022217,2017,Plastic (t),"127,999",5.0
9108,,4022249,2017,Plastic (t),"140,959",5.0
9109,22222.0,4022222,2017,Plastic (t),"116,178",5.0
9110,22224.0,4022224,2017,Plastic (t),"129,276",5.0
9111,,4022225,2017,Plastic (t),"77,586",5.0
9112,22226.0,4022226,2017,Plastic (t),"150,325",5.0
9113,22001.0,4022001,2018,Plastic (t),"374,564",5.0
9114,22002.0,4022002,2018,Plastic (t),"67,157",5.0
9115,22003.0,4022003,2018,Plastic (t),"143,552",5.0
9116,22235.0,4022235,2018,Plastic (t),"79,474",5.0
9117,,4022236,2018,Plastic (t),"124,025",5.0
9118,22237.0,4022237,2018,Plastic (t),"18,615",5.0
9119,22005.0,4022005,2018,Plastic (t),"189,334",5.0
9120,22006.0,4022006,2018,Plastic (t),"792,012",5.0
9121,22007.0,4022007,2018,Plastic (t),"138,048",5.0
9122,,4022009,2018,Plastic (t),"146,753",5.0
9123,22011.0,4022011,2018,Plastic (t),"40,406",5.0
9124,22013.0,4022013,2018,Plastic (t),"96,941",5.0
9125,22015.0,4022015,2018,Plastic (t),"12,391",5.0
9126,22017.0,4022017,2018,Plastic (t),"42,812",5.0
9127,22018.0,4022018,2018,Plastic (t),"13,517",5.0
9128,22021.0,4022021,2018,Plastic (t),"17,601",5.0
9129,22238.0,4022238,2018,Plastic (t),"50,032",5.0
9130,22239.0,4022239,2018,Plastic (t),"17,869",5.0
9131,22022.0,4022022,2018,Plastic (t),"185,848",5.0
9132,22025.0,4022025,2018,Plastic (t),"176,405",5.0
9133,22026.0,4022026,2018,Plastic (t),"7,457",5.0
9134,,4022027,2018,Plastic (t),"22,880",5.0
9135,22029.0,4022029,2018,Plastic (t),"25,137",5.0
9136,,4022030,2018,Plastic (t),"9,576",5.0
9137,22032.0,4022032,2018,Plastic (t),"53,525",5.0
9138,22033.0,4022033,2018,Plastic (t),"16,870",5.0
9139,22034.0,4022034,2018,Plastic (t),"101,904",5.0
9140,22035.0,4022035,2018,Plastic (t),"75,654",5.0
9141,22036.0,4022036,2018,Plastic (t),"83,072",5.0
9142,22037.0,4022037,2018,Plastic (t),"42,173",5.0
9143,22038.0,4022038,2018,Plastic (t),"93,572",5.0
9144,22039.0,4022039,2018,Plastic (t),"97,067",5.0
9145,22040.0,4022040,2018,Plastic (t),"16,551",5.0
9146,,4022041,2018,Plastic (t),"51,864",5.0
9147,22042.0,4022042,2018,Plastic (t),"51,346",5.0
9148,22043.0,4022043,2018,Plastic (t),"14,840",5.0
9149,22045.0,4022045,2018,Plastic (t),"5,908",5.0
9150,22240.0,4022240,2018,Plastic (t),"88,249",5.0
9151,,4022046,2018,Plastic (t),"19,152",5.0
9152,22048.0,4022048,2018,Plastic (t),"39,881",5.0
9153,22047.0,4022047,2018,Plastic (t),"72,039",5.0
9154,22049.0,4022049,2018,Plastic (t),"27,487",5.0
9155,22050.0,4022050,2018,Plastic (t),"152,118",5.0
9156,22051.0,4022051,2018,Plastic (t),"39,715",5.0
9157,22052.0,4022052,2018,Plastic (t),"31,020",5.0
9158,22053.0,4022053,2018,Plastic (t),"137,166",5.0
9159,22054.0,4022054,2018,Plastic (t),"3,801",5.0
9160,22241.0,4022241,2018,Plastic (t),"109,408",5.0
9161,22058.0,4022058,2018,Plastic (t),"31,880",5.0
9162,22059.0,4022059,2018,Plastic (t),"10,644",5.0
9163,22060.0,4022060,2018,Plastic (t),"8,982",5.0
9164,22061.0,4022061,2018,Plastic (t),"95,778",5.0
9165,22062.0,4022062,2018,Plastic (t),"200,271",5.0
9166,,4022063,2018,Plastic (t),"19,377",5.0
9167,22228.0,4022228,2018,Plastic (t),"93,160",5.0
9168,22064.0,4022064,2018,Plastic (t),"41,526",5.0
9169,,4022242,2018,Plastic (t),"42,258",5.0
9170,22068.0,4022068,2018,Plastic (t),"18,257",5.0
9171,,4022070,2018,Plastic (t),"22,011",5.0
9172,22071.0,4022071,2018,Plastic (t),"12,429",5.0
9173,22074.0,4022074,2018,Plastic (t),"34,914",5.0
9174,22233.0,4022233,2018,Plastic (t),"114,264",5.0
9175,22078.0,4022078,2018,Plastic (t),"24,228",5.0
9176,22079.0,4022079,2018,Plastic (t),"209,186",5.0
9177,,4022080,2018,Plastic (t),"31,654",5.0
9178,22081.0,4022081,2018,Plastic (t),"74,629",5.0
9179,,4022083,2018,Plastic (t),"28,589",5.0
9180,,4022085,2018,Plastic (t),"11,715",5.0
9181,22087.0,4022087,2018,Plastic (t),"152,774",5.0
9182,,4022088,2018,Plastic (t),"50,591",5.0
9183,22089.0,4022089,2018,Plastic (t),"31,241",5.0
9184,,4022090,2018,Plastic (t),"9,914",5.0
9185,22091.0,4022091,2018,Plastic (t),"20,468",5.0
9186,22092.0,4022092,2018,Plastic (t),"116,426",5.0
9187,22093.0,4022093,2018,Plastic (t),"29,125",5.0
9188,22095.0,4022095,2018,Plastic (t),"58,769",5.0
9189,22097.0,4022097,2018,Plastic (t),"71,895",5.0
9190,22098.0,4022098,2018,Plastic (t),"199,143",5.0
9191,22102.0,4022102,2018,Plastic (t),"79,997",5.0
9192,22103.0,4022103,2018,Plastic (t),"413,448",5.0
9193,22229.0,4022229,2018,Plastic (t),"303,843",5.0
9194,22104.0,4022104,2018,Plastic (t),"254,713",5.0
9195,22106.0,4022106,2018,Plastic (t),"22,964",5.0
9196,22108.0,4022108,2018,Plastic (t),"39,351",5.0
9197,,4022109,2018,Plastic (t),"13,350",5.0
9198,22243.0,4022243,2018,Plastic (t),"134,450",5.0
9199,,4022110,2018,Plastic (t),"53,849",5.0
9200,,4022111,2018,Plastic (t),"18,586",5.0
9201,22112.0,4022112,2018,Plastic (t),"3,745",5.0
9202,22113.0,4022113,2018,Plastic (t),"19,833",5.0
9203,22114.0,4022114,2018,Plastic (t),"58,448",5.0
9204,22115.0,4022115,2018,Plastic (t),"100,264",5.0
9205,22116.0,4022116,2018,Plastic (t),"252,053",5.0
9206,22117.0,4022117,2018,Plastic (t),"325,777",5.0
9207,22118.0,4022118,2018,Plastic (t),"95,721",5.0
9208,22120.0,4022120,2018,Plastic (t),"118,147",5.0
9209,22123.0,4022123,2018,Plastic (t),"376,253",5.0
9210,22124.0,4022124,2018,Plastic (t),"198,299",5.0
9211,,4022126,2018,Plastic (t),"62,266",5.0
9212,22127.0,4022127,2018,Plastic (t),"67,952",5.0
9213,22128.0,4022128,2018,Plastic (t),"53,579",5.0
9214,22129.0,4022129,2018,Plastic (t),"22,640",5.0
9215,22130.0,4022130,2018,Plastic (t),"20,957",5.0
9216,22131.0,4022131,2018,Plastic (t),"31,132",5.0
9217,,4022133,2018,Plastic (t),"4,350",5.0
9218,,4022134,2018,Plastic (t),"27,545",5.0
9219,22136.0,4022136,2018,Plastic (t),"60,564",5.0
9220,22137.0,4022137,2018,Plastic (t),"26,012",5.0
9221,22138.0,4022138,2018,Plastic (t),"10,065",5.0
9222,22139.0,4022139,2018,Plastic (t),"516,019",5.0
9223,,4022234,2018,Plastic (t),"35,859",5.0
9224,22142.0,4022142,2018,Plastic (t),"22,117",5.0
9225,22143.0,4022143,2018,Plastic (t),"206,572",5.0
9226,22144.0,4022144,2018,Plastic (t),"89,863",5.0
9227,,4022244,2018,Plastic (t),"45,826",5.0
9228,22230.0,4022230,2018,Plastic (t),"212,785",5.0
9229,22147.0,4022147,2018,Plastic (t),"160,009",5.0
9230,,4022245,2018,Plastic (t),"482,790",5.0
9231,22150.0,4022150,2018,Plastic (t),"39,754",5.0
9232,,4022152,2018,Plastic (t),"36,439",5.0
9233,22153.0,4022153,2018,Plastic (t),"881,917",5.0
9234,,4022154,2018,Plastic (t),"17,824",5.0
9235,22155.0,4022155,2018,Plastic (t),"46,664",5.0
9236,22156.0,4022156,2018,Plastic (t),"92,241",5.0
9237,22157.0,4022157,2018,Plastic (t),"10,422",5.0
9238,22135.0,4022135,2018,Plastic (t),"41,495",5.0
9239,22159.0,4022159,2018,Plastic (t),"23,078",5.0
9240,,4022160,2018,Plastic (t),"76,214",5.0
9241,22161.0,4022161,2018,Plastic (t),"1.209,113",5.0
9242,,4022162,2018,Plastic (t),"17,682",5.0
9243,22163.0,4022163,2018,Plastic (t),"26,552",5.0
9244,22164.0,4022164,2018,Plastic (t),"12,353",5.0
9245,22165.0,4022165,2018,Plastic (t),"15,674",5.0
9246,22231.0,4022231,2018,Plastic (t),"48,040",5.0
9247,,4022167,2018,Plastic (t),"147,265",5.0
9248,,4022168,2018,Plastic (t),"26,867",5.0
9249,22169.0,4022169,2018,Plastic (t),"27,485",5.0
9250,22170.0,4022170,2018,Plastic (t),"28,444",5.0
9251,22171.0,4022171,2018,Plastic (t),"43,731",5.0
9252,22172.0,4022172,2018,Plastic (t),"71,142",5.0
9253,22246.0,4022246,2018,Plastic (t),"82,779",5.0
9254,,4022250,2018,Plastic (t),"203,269",5.0
9255,22173.0,4022173,2018,Plastic (t),"14,377",5.0
9256,,4022176,2018,Plastic (t),"19,898",5.0
9257,22177.0,4022177,2018,Plastic (t),"39,624",5.0
9258,22179.0,4022179,2018,Plastic (t),"44,173",5.0
9259,22180.0,4022180,2018,Plastic (t),"61,994",5.0
9260,22181.0,4022181,2018,Plastic (t),"20,281",5.0
9261,22182.0,4022182,2018,Plastic (t),"37,098",5.0
9262,22183.0,4022183,2018,Plastic (t),"112,245",5.0
9263,22184.0,4022184,2018,Plastic (t),"21,272",5.0
9264,22188.0,4022188,2018,Plastic (t),"50,290",5.0
9265,22189.0,4022189,2018,Plastic (t),"13,886",5.0
9266,22190.0,4022190,2018,Plastic (t),"26,540",5.0
9267,22191.0,4022191,2018,Plastic (t),"90,144",5.0
9268,22193.0,4022193,2018,Plastic (t),"18,126",5.0
9269,22195.0,4022195,2018,Plastic (t),"12,765",5.0
9270,22196.0,4022196,2018,Plastic (t),"102,041",5.0
9271,22199.0,4022199,2018,Plastic (t),"90,632",5.0
9272,22200.0,4022200,2018,Plastic (t),"37,201",5.0
9273,22202.0,4022202,2018,Plastic (t),"16,644",5.0
9274,22203.0,4022203,2018,Plastic (t),"52,606",5.0
9275,22247.0,4022247,2018,Plastic (t),"54,919",5.0
9276,22205.0,4022205,2018,Plastic (t),"4.154,854",5.0
9277,22232.0,4022232,2018,Plastic (t),"30,607",5.0
9278,22209.0,4022209,2018,Plastic (t),"13,078",5.0
9279,22210.0,4022210,2018,Plastic (t),"50,404",5.0
9280,22248.0,4022248,2018,Plastic (t),"235,116",5.0
9281,,4022211,2018,Plastic (t),"30,275",5.0
9282,22213.0,4022213,2018,Plastic (t),"79,640",5.0
9283,,4022216,2018,Plastic (t),"5,985",5.0
9284,,4022249,2018,Plastic (t),"138,298",5.0
9285,22222.0,4022222,2018,Plastic (t),"127,228",5.0
9286,22224.0,4022224,2018,Plastic (t),"136,839",5.0
9287,,4022225,2018,Plastic (t),"78,750",5.0
9288,22226.0,4022226,2018,Plastic (t),"62,063",5.0
9289,22001.0,4022001,2019,Plastic (t),"380,137",5.0
9290,22002.0,4022002,2019,Plastic (t),"68,669",5.0
9291,22003.0,4022003,2019,Plastic (t),"145,209",5.0
9292,22235.0,4022235,2019,Plastic (t),"80,590",5.0
9293,,4022236,2019,Plastic (t),"126,059",5.0
9294,22237.0,4022237,2019,Plastic (t),"18,522",5.0
9295,22005.0,4022005,2019,Plastic (t),"192,799",5.0
9296,22006.0,4022006,2019,Plastic (t),"752,489",5.0
9297,22007.0,4022007,2019,Plastic (t),"124,093",5.0
9298,,4022009,2019,Plastic (t),"147,626",5.0
9299,22011.0,4022011,2019,Plastic (t),"40,761",5.0
9300,22013.0,4022013,2019,Plastic (t),"99,516",5.0
9301,22015.0,4022015,2019,Plastic (t),"13,881",5.0
9302,22017.0,4022017,2019,Plastic (t),"41,082",5.0
9303,22018.0,4022018,2019,Plastic (t),"12,494",5.0
9304,22021.0,4022021,2019,Plastic (t),"16,629",5.0
9305,22238.0,4022238,2019,Plastic (t),"47,599",5.0
9306,22239.0,4022239,2019,Plastic (t),"17,447",5.0
9307,22022.0,4022022,2019,Plastic (t),"193,518",5.0
9308,22025.0,4022025,2019,Plastic (t),"189,455",5.0
9309,22026.0,4022026,2019,Plastic (t),"7,610",5.0
9310,,4022027,2019,Plastic (t),"22,690",5.0
9311,22029.0,4022029,2019,Plastic (t),"24,360",5.0
9312,,4022030,2019,Plastic (t),"9,485",5.0
9313,22032.0,4022032,2019,Plastic (t),"60,485",5.0
9314,22033.0,4022033,2019,Plastic (t),"19,959",5.0
9315,22034.0,4022034,2019,Plastic (t),"116,123",5.0
9316,22035.0,4022035,2019,Plastic (t),"80,791",5.0
9317,22036.0,4022036,2019,Plastic (t),"134,660",5.0
9318,22037.0,4022037,2019,Plastic (t),"42,975",5.0
9319,22038.0,4022038,2019,Plastic (t),"82,771",5.0
9320,22039.0,4022039,2019,Plastic (t),"330,744",5.0
9321,22040.0,4022040,2019,Plastic (t),"16,465",5.0
9322,,4022041,2019,Plastic (t),"50,863",5.0
9323,22042.0,4022042,2019,Plastic (t),"49,560",5.0
9324,22043.0,4022043,2019,Plastic (t),"14,504",5.0
9325,22045.0,4022045,2019,Plastic (t),"5,816",5.0
9326,22240.0,4022240,2019,Plastic (t),"91,256",5.0
9327,,4022046,2019,Plastic (t),"18,997",5.0
9328,22048.0,4022048,2019,Plastic (t),"40,667",5.0
9329,22047.0,4022047,2019,Plastic (t),"70,876",5.0
9330,22049.0,4022049,2019,Plastic (t),"29,009",5.0
9331,22050.0,4022050,2019,Plastic (t),"148,968",5.0
9332,22051.0,4022051,2019,Plastic (t),"39,898",5.0
9333,22052.0,4022052,2019,Plastic (t),"31,068",5.0
9334,22053.0,4022053,2019,Plastic (t),"142,494",5.0
9335,22054.0,4022054,2019,Plastic (t),"4,399",5.0
9336,22241.0,4022241,2019,Plastic (t),"111,427",5.0
9337,22058.0,4022058,2019,Plastic (t),"32,632",5.0
9338,22059.0,4022059,2019,Plastic (t),"11,414",5.0
9339,22060.0,4022060,2019,Plastic (t),"9,149",5.0
9340,22061.0,4022061,2019,Plastic (t),"93,744",5.0
9341,22062.0,4022062,2019,Plastic (t),"198,591",5.0
9342,,4022063,2019,Plastic (t),"19,221",5.0
9343,22228.0,4022228,2019,Plastic (t),"88,424",5.0
9344,22064.0,4022064,2019,Plastic (t),"49,920",5.0
9345,,4022242,2019,Plastic (t),"41,185",5.0
9346,22068.0,4022068,2019,Plastic (t),"23,390",5.0
9347,,4022070,2019,Plastic (t),"21,578",5.0
9348,22071.0,4022071,2019,Plastic (t),"12,366",5.0
9349,22074.0,4022074,2019,Plastic (t),"35,393",5.0
9350,22233.0,4022233,2019,Plastic (t),"122,603",5.0
9351,22078.0,4022078,2019,Plastic (t),"23,231",5.0
9352,22079.0,4022079,2019,Plastic (t),"199,560",5.0
9353,,4022080,2019,Plastic (t),"32,401",5.0
9354,22081.0,4022081,2019,Plastic (t),"73,548",5.0
9355,,4022083,2019,Plastic (t),"26,812",5.0
9356,,4022085,2019,Plastic (t),"9,566",5.0
9357,22087.0,4022087,2019,Plastic (t),"163,097",5.0
9358,,4022088,2019,Plastic (t),"50,222",5.0
9359,22089.0,4022089,2019,Plastic (t),"30,504",5.0
9360,,4022090,2019,Plastic (t),"8,050",5.0
9361,22091.0,4022091,2019,Plastic (t),"20,022",5.0
9362,22092.0,4022092,2019,Plastic (t),"118,009",5.0
9363,22093.0,4022093,2019,Plastic (t),"27,887",5.0
9364,22095.0,4022095,2019,Plastic (t),"58,369",5.0
9365,22097.0,4022097,2019,Plastic (t),"62,919",5.0
9366,22098.0,4022098,2019,Plastic (t),"203,195",5.0
9367,22102.0,4022102,2019,Plastic (t),"89,190",5.0
9368,22103.0,4022103,2019,Plastic (t),"424,071",5.0
9369,22229.0,4022229,2019,Plastic (t),"286,960",5.0
9370,22104.0,4022104,2019,Plastic (t),"192,322",5.0
9371,22106.0,4022106,2019,Plastic (t),"22,831",5.0
9372,22108.0,4022108,2019,Plastic (t),"41,008",5.0
9373,,4022109,2019,Plastic (t),"12,794",5.0
9374,22243.0,4022243,2019,Plastic (t),"136,418",5.0
9375,,4022110,2019,Plastic (t),"56,908",5.0
9376,,4022111,2019,Plastic (t),"18,437",5.0
9377,22112.0,4022112,2019,Plastic (t),"3,784",5.0
9378,22113.0,4022113,2019,Plastic (t),"53,559",5.0
9379,22114.0,4022114,2019,Plastic (t),"66,924",5.0
